sale_id,estate,grade,fw_sold,price_lkr,region
SALE_32_2025,Ancoombra,BOP,0,1850,WESTERN MEDIUM
SALE_32_2025,Ancoombra,BOPSp,0,1550,UDAPUSSELLAWAS
SALE_32_2025,Craighead,BOPSp,1,1460,UDAPUSSELLAWAS
SALE_32_2025,Blairlomond,BOPSp,1,840,UDAPUSSELLAWAS
SALE_32_2025,Galgewatta,BOP1,0,1700,UDAPUSSELLAWAS
SALE_32_2025,Maha Uva,FBOPF/FBOPF1,1,1750,UDAPUSSELLAWAS
SALE_32_2025,Harangalla,FBOPF/FBOPF1,1,1650,UDAPUSSELLAWAS
SALE_32_2025,Ancoombra,FBOPF/FBOPF1,0,1650,UDAPUSSELLAWAS
SALE_32_2025,Dartry Valley,FBOPF/FBOPF1,1,1600,UDAPUSSELLAWAS
SALE_32_2025,Imboolpittia,FBOPF/FBOPF1,1,1460,UDAPUSSELLAWAS
SALE_32_2025,Gonapitiya,OP1,0,1200,UDAPUSSELLAWAS
SALE_32_2025,New Rothschild,OP1,0,1380,UDAPUSSELLAWAS
SALE_32_2025,Nawagamuwehena,BOP,0,2700,LOW GROWNS
SALE_32_2025,Elaine Super,BOP,0,2700,LOW GROWNS
SALE_32_2025,Andaradeniya Super,BOP,0,2650,LOW GROWNS
SALE_32_2025,Hidellana,BOP,1,2350,LOW GROWNS
SALE_32_2025,WESTERN HIGH Stream Line,BOPSp,0,2600,WESTERN HIGH
SALE_32_2025,Wattegodde,BOP,1,1320,WESTERN HIGH
SALE_32_2025,Kotiyagalla,BOPSp,1,1360,WESTERN HIGH
SALE_32_2025,Rain Forest,BOPSp,0,2050,WESTERN HIGH
SALE_32_2025,Kings Bru,BOPF,0,1850,WESTERN HIGH
SALE_32_2025,Greenwin Super,BOPFSp,0,2200,WESTERN HIGH
SALE_32_2025,Sithaka,FBOP,0,2550,WESTERN HIGH
SALE_32_2025,Sithaka,FBOP1,0,2000,WESTERN HIGH
SALE_32_2025,Bambrakelly,BOP1,0,1600,WESTERN HIGH
SALE_32_2025,Glenloch,BOP1,1,1550,WESTERN HIGH
SALE_32_2025,Pothotuwa,FBOPF1,1,1750,WESTERN HIGH
SALE_32_2025,Glenloch,FBOPF/FBOPF1,1,1480,WESTERN HIGH
SALE_32_2025,Adams View,FBOPF1,1,1750,WESTERN HIGH
SALE_32_2025,Lumbini,FBOPF1,0,1750,WESTERN HIGH
SALE_32_2025,Makandura,BOP1,0,3000,WESTERN HIGH
SALE_32_2025,Pothotuwa,BOP1,1,2900,WESTERN HIGH
SALE_32_2025,Frotoft Super,OP1,0,1120,WESTERN HIGH
SALE_32_2025,Berubeula,OP,0,1550,WESTERN HIGH
SALE_32_2025,Nilrich,OP,0,1550,WESTERN HIGH
SALE_32_2025,Mulatiyana Hills,OP,0,1550,WESTERN HIGH
SALE_32_2025,Rotumba,OP,0,1550,WESTERN HIGH
SALE_32_2025,NUWARA ELIYAS Green Lanka,OP,0,1550,NUWARA ELIYAS
SALE_32_2025,Fortune,OP,1,1500,NUWARA ELIYAS
SALE_32_2025,Ceyenta,OP,0,1500,NUWARA ELIYAS
SALE_32_2025,Sihara,OP,0,1500,NUWARA ELIYAS
SALE_32_2025,Magedara,OP,0,1500,NUWARA ELIYAS
SALE_32_2025,Miriswatta,OP,0,1500,NUWARA ELIYAS
SALE_32_2025,UDAPUSSELLAWAS Liyonta,OPA,0,1750,UDAPUSSELLAWAS
SALE_32_2025,Luckyland,BOP,0,1080,UDAPUSSELLAWAS
SALE_32_2025,Mooloya,BOP,0,1080,UDAPUSSELLAWAS
SALE_32_2025,High Forest,BOP,1,960,UDAPUSSELLAWAS
SALE_32_2025,Kirklees,BOP,0,960,UDAPUSSELLAWAS
SALE_33_2025,Ancoombra,BOP,0,1850,NUWARA ELIYAS
SALE_33_2025,Uplands,BOP,0,1850,NUWARA ELIYAS
SALE_33_2025,Dartry Valley,BOP,1,1750,NUWARA ELIYAS
SALE_33_2025,Harangalla,BOP,0,1750,NUWARA ELIYAS
SALE_33_2025,Craighead,BOP,1,1550,NUWARA ELIYAS
SALE_33_2025,Ancoombra,BOPSp,0,1440,UDAPUSSELLAWAS
SALE_33_2025,High Forest,BOP,1,1020,UDAPUSSELLAWAS
SALE_33_2025,Harangalla,BOP1,0,1850,UDAPUSSELLAWAS
SALE_33_2025,Mooloya,BOP,0,1020,UDAPUSSELLAWAS
SALE_33_2025,Craighead,FBOPF/FBOPF1,1,1600,UDAPUSSELLAWAS
SALE_33_2025,Dartry Valley,FBOPF/FBOPF1,1,1600,UDAPUSSELLAWAS
SALE_33_2025,Doombagastalawa,FBOPF/FBOPF1,1,1500,UDAPUSSELLAWAS
SALE_33_2025,Craighead,OP1,1,1750,UDAPUSSELLAWAS
SALE_33_2025,Maha Uva,BOP1,1,1200,UDAPUSSELLAWAS
SALE_33_2025,Delmar,FBOPF/FBOPF1,1,1440,UDAPUSSELLAWAS
SALE_33_2025,High Forest,OP1,0,1080,UDAPUSSELLAWAS
SALE_33_2025,Delmar,OP1,1,1040,UDAPUSSELLAWAS
SALE_33_2025,Mahaliyadda,BOP,0,2400,LOW GROWNS
SALE_33_2025,Lellopitiya Super,BOPSp,0,2000,LOW GROWNS
SALE_33_2025,WESTERN HIGH Kings Bru,BOPF,0,1900,WESTERN HIGH
SALE_33_2025,Inverness,BOP,0,1380,WESTERN HIGH
SALE_33_2025,Dessford,BOPSp,1,1400,WESTERN HIGH
SALE_33_2025,Norwood,BOPSp,1,1360,WESTERN HIGH
SALE_33_2025,Wanarajah,BOPSp,1,1340,WESTERN HIGH
SALE_33_2025,Sithaka,FBOP,0,2450,WESTERN HIGH
SALE_33_2025,Galatara,FBOP,0,2450,WESTERN HIGH
SALE_33_2025,Pothotuwa,FBOP,1,2300,WESTERN HIGH
SALE_33_2025,Ceciliyan,FBOP1,1,1950,WESTERN HIGH
SALE_33_2025,Torrington,BOP1,1,1950,WESTERN HIGH
SALE_33_2025,Inverness,BOP1,0,1950,WESTERN HIGH
SALE_33_2025,Gunawardana,FBOPF1,1,1750,WESTERN HIGH
SALE_33_2025,Torrington,FBOPF/FBOPF1,1,1440,WESTERN HIGH
SALE_33_2025,Frotoft Super,FBOPF/FBOPF1,0,1440,WESTERN HIGH
SALE_33_2025,Bogahawatte,FBOPF/FBOPF1,0,1440,WESTERN HIGH
SALE_33_2025,Nilrich,FBOPF1,0,1700,WESTERN HIGH
SALE_33_2025,Lickra,FBOPF1,0,1700,WESTERN HIGH
SALE_33_2025,Makandura,FBOPF1,0,1700,WESTERN HIGH
SALE_33_2025,Kirkoswald,OP1,1,1180,WESTERN HIGH
SALE_33_2025,Torrington,OP1,1,1140,WESTERN HIGH
SALE_33_2025,Pothotuwa,BOP1,1,2850,WESTERN HIGH
SALE_33_2025,NUWARA ELIYAS Gunwardana,OP1,1,3150,NUWARA ELIYAS
SALE_33_2025,Court Lodge,BOP,0,800,NUWARA ELIYAS
SALE_33_2025,Kenmare,BOPSp,1,820,NUWARA ELIYAS
SALE_33_2025,Kumudu,OP,0,1550,NUWARA ELIYAS
SALE_33_2025,Liyonta,OPA,0,2000,NUWARA ELIYAS
SALE_33_2025,Adams View,PEK,1,3000,NUWARA ELIYAS
SALE_33_2025,Dampahala,PEK1,0,2950,NUWARA ELIYAS
SALE_33_2025,Glenanore,OP1,1,1440,UVA MEDIUM
SALE_33_2025,James,BOP,1,2950,UVA MEDIUM
SALE_33_2025,Ellathota Uva,OP1,1,1420,UVA MEDIUM
SALE_33_2025,Uva,BOP,1,1400,UVA MEDIUM
SALE_33_2025,Hindagala,BOPSp,0,1440,UVA MEDIUM
SALE_33_2025,Dunsinane,CTCPF1,1,1180,UNORTHODOX HIGH
SALE_33_2025,Aruna Passara,FBOPF/FBOPF1,0,1480,UNORTHODOX HIGH
SALE_33_2025,Roseland Uva,FBOPF/FBOPF1,0,1480,UNORTHODOX HIGH
SALE_33_2025,Telbedde,FBOPF/FBOPF1,1,1420,UNORTHODOX MEDIUM
SALE_33_2025,Rothschild,CTCPF1,0,1200,UNORTHODOX MEDIUM
SALE_33_2025,Aultmore,CTCBP1,1,1080,UNORTHODOX MEDIUM
SALE_33_2025,Aultmore,CTCBPS,1,860,UNORTHODOX MEDIUM
SALE_33_2025,Hingalgoda,CTCPF1,0,1480,UNORTHODOX LOW
SALE_33_2025,Glen Alpin,OP1,0,1500,UNORTHODOX LOW
SALE_33_2025,Ceciliyan,CTCBP1,0,1420,UNORTHODOX LOW
SALE_33_2025,Telbedde,OP1,1,1420,UNORTHODOX LOW
SALE_33_2025,Uva,OP1,1,1380,PREMIUM FLOWERY
SALE_33_2025,New Batuwangala,FBOPFSp,0,6000,PREMIUM FLOWERY
SALE_33_2025,Roseland Uva,OP1,0,1380,PREMIUM FLOWERY
SALE_33_2025,Sithaka,FBOPFExSp,0,5250,PREMIUM FLOWERY
SALE_33_2025,Brombil,FBOPFExSp,0,5000,PREMIUM FLOWERY
SALE_33_2025,Fortune,FBOPFExSp,1,4950,PREMIUM FLOWERY
SALE_33_2025,Magedara,FBOPFExSp,0,4950,UVA HIGH
SALE_33_2025,Ellathota Uva,BOP,1,1380,UVA HIGH
SALE_33_2025,Brombil,FBOPFExSp1,0,5800,UVA HIGH
SALE_33_2025,Nayabedde,BOP,1,1280,UVA HIGH
SALE_33_2025,Bandaraeliya,BOP,1,1260,UVA HIGH
SALE_33_2025,Craig,BOPSp,0,1460,UVA HIGH
SALE_33_2025,Mattakelle,DUST1,0,1700,DUSTS
SALE_33_2025,Craig,BOP1,0,1500,DUSTS
SALE_33_2025,Ceciliyan CTC,PD,0,1440,DUSTS
SALE_33_2025,Aislaby,FBOPF/FBOPF1,1,1480,OFF GRADES
SALE_33_2025,Gonamotawa,FBOPF/FBOPF1,1,1460,OFF GRADES
SALE_33_2025,Liyonta,CTCPF,0,1140,OFF GRADES
SALE_33_2025,Glenanore,FBOPF/FBOPF1,0,1460,OFF GRADES
SALE_33_2025,Ceciliyan,CTCPF,1,1100,OFF GRADES
SALE_33_2025,Balagalella,FBOPF/FBOPF1,1,1440,OFF GRADES
SALE_33_2025,Wilehena,BM,0,1340,OFF GRADES
SALE_33_2025,Mount Uva,FBOPF/FBOPF1,0,1440,OFF GRADES
SALE_33_2025,Gunawardana,BM,1,1280,OFF GRADES
SALE_33_2025,Spring Valley,FBOPF/FBOPF1,0,1440,OFF GRADES
SALE_33_2025,Adams View,BM,1,1240,OFF GRADES
SALE_33_2025,Craig,FBOPF/FBOPF1,0,1440,OFF GRADES
SALE_33_2025,Kothmale Hills,BP,0,1280,OFF GRADES
SALE_33_2025,Chandrika Estate,BOP1A,0,1650,OFF GRADES
SALE_38_2025,Maratenne,BOP,0,1360,UNORTHODOX MEDIUM
SALE_38_2025,New Peacock,CTCPF1,0,1160,UNORTHODOX MEDIUM
SALE_38_2025,Roseland Uva,BOP,0,1360,UNORTHODOX MEDIUM
SALE_38_2025,Strathdon,CTCBP1,0,1200,UNORTHODOX MEDIUM
SALE_38_2025,Uva Park Side,CTCBPS,0,670,UNORTHODOX MEDIUM
SALE_38_2025,Dickwella,BOP1,1,1750,UNORTHODOX LOW
SALE_38_2025,Liyonta,CTCPF1,0,1440,UNORTHODOX LOW
SALE_38_2025,Hingalgoda,CTCPF1,0,1440,UNORTHODOX LOW
SALE_38_2025,Sarnia Plaiderie,FBOPF/FBOPF1,0,1550,UNORTHODOX LOW
SALE_38_2025,Ross Feld,CTCBPS,0,680,UNORTHODOX LOW
SALE_38_2025,Pettiagalla,OP1,0,1400,PREMIUM FLOWERY
SALE_38_2025,Sarnia Plaiderie,OP1,0,1400,PREMIUM FLOWERY
SALE_38_2025,Samvin,FBOPFSp,0,4350,PREMIUM FLOWERY
SALE_38_2025,UVA HIGH Fortune,FBOPFSp,1,4050,UVA HIGH
SALE_38_2025,Nayabedde,BOP,0,1440,UVA HIGH
SALE_38_2025,Ellathota Uva,BOP,1,1360,UVA HIGH
SALE_38_2025,Ranaya,BOPSp,0,920,UVA HIGH
SALE_38_2025,Magedara,FBOPFExSp1,0,3650,UVA HIGH
SALE_38_2025,Kamarangapitiya,FBOPFExSp1,1,3550,UVA HIGH
SALE_38_2025,Uva Highlands,BOP1,1,1320,UVA HIGH
SALE_38_2025,Kalubowitiyana CTC,PD,1,1380,UVA HIGH
SALE_38_2025,Uva Highlands,FBOPF/FBOPF1,1,1400,UVA HIGH
SALE_38_2025,Ceciliyan CTC,PD,0,1380,UVA HIGH
SALE_38_2025,Uva Highlands,OP1,0,1380,UVA HIGH
SALE_38_2025,Liyonta,CTCPF,0,1320,UNORTHODOX HIGH
SALE_38_2025,Dunsinane,CTCPF1,1,1220,UNORTHODOX HIGH
SALE_38_2025,Bogoda,BM,0,1300,UNORTHODOX HIGH
SALE_38_2025,Mount Uva,CTCBP1,0,580,UNORTHODOX HIGH
SALE_38_2025,Chandrika Estate,BP,1,1200,UNORTHODOX HIGH
SALE_38_2025,Chandrika Estate,BOP1A,1,1550,UNORTHODOX MEDIUM
SALE_38_2025,Strathdon,CTCPF1,1,1160,UNORTHODOX MEDIUM
SALE_38_2025,Aldora,BOP1A,0,1500,UNORTHODOX MEDIUM
SALE_38_2025,Carolina,CTCPF1,0,1160,UNORTHODOX MEDIUM
SALE_38_2025,Liyonta,BOP1A,0,1500,UNORTHODOX MEDIUM
SALE_38_2025,Rothschild,CTCPF1,0,1160,UNORTHODOX MEDIUM
SALE_44_2025,Galgewatta,BOP,0,1950,WESTERN MEDIUM
SALE_44_2025,Dartry Valley,BOP,1,1850,WESTERN MEDIUM
SALE_44_2025,Harangalla,BOP,1,1700,WESTERN MEDIUM
SALE_44_2025,Ancoombra,BOPSp,0,1500,WESTERN MEDIUM
SALE_44_2025,Dartry Valley,BOP1,1,2150,UDAPUSSELLAWAS
SALE_44_2025,Harangalla,BOP1,1,1950,UDAPUSSELLAWAS
SALE_44_2025,Liddesdale,BOP,0,1200,UDAPUSSELLAWAS
SALE_44_2025,Mooloya,BOPSp,0,1200,UDAPUSSELLAWAS
SALE_44_2025,Craighead,FBOPF/FBOPF1,1,1650,UDAPUSSELLAWAS
SALE_44_2025,Dartry Valley,FBOPF/FBOPF1,1,1600,UDAPUSSELLAWAS
SALE_44_2025,Harangalla,FBOPF/FBOPF1,1,1550,UDAPUSSELLAWAS
SALE_44_2025,Delmar,FBOPF/FBOPF1,1,1380,UDAPUSSELLAWAS
SALE_44_2025,Rumassala Hills,BOP,0,2500,LOW GROWNS
SALE_44_2025,Dartry Valley,OP1,1,1500,LOW GROWNS
SALE_44_2025,Harangalla,OP1,1,1420,LOW GROWNS
SALE_44_2025,New Rothschild,OP1,0,1420,LOW GROWNS
SALE_44_2025,Hansagiri Uruwala,BOPF,1,1650,LOW GROWNS
SALE_44_2025,Kothmale Ayagama,BOPFSp,0,2500,LOW GROWNS
SALE_44_2025,Gunawardana,FBOP,1,2550,LOW GROWNS
SALE_44_2025,Kiruwanaganga,FBOP1,1,1800,LOW GROWNS
SALE_44_2025,New Deniyaya,FBOP1,1,1800,LOW GROWNS
SALE_44_2025,Dullie Ella,FBOP1,1,1800,LOW GROWNS
SALE_44_2025,Navinda,FBOP1,0,1800,LOW GROWNS
SALE_44_2025,Susantha,FBOP1,0,1700,LOW GROWNS
SALE_44_2025,New Nivithigala,FBOP1,0,1700,LOW GROWNS
SALE_44_2025,Morawakkorale,FBOP1,1,1650,LOW GROWNS
SALE_44_2025,Kings Bru,FBOP1,0,1650,LOW GROWNS
SALE_44_2025,WESTERN HIGH Ganganee,FBOP1,0,1650,WESTERN HIGH
SALE_44_2025,Gouravilla,BOP,0,1480,WESTERN HIGH
SALE_44_2025,Ingestre,BOP,1,1460,WESTERN HIGH
SALE_44_2025,Annfield,BOPSp,1,1650,WESTERN HIGH
SALE_44_2025,Bearwell,BOPSp,1,1650,WESTERN HIGH
SALE_44_2025,Gouravilla,BOPSp,1,1500,WESTERN HIGH
SALE_44_2025,Somerset,BOPSp,1,1500,WESTERN HIGH
SALE_44_2025,Kotiyagalla,BOPSp,0,1500,WESTERN HIGH
SALE_44_2025,Kumudu,FBOPF1,0,1650,WESTERN HIGH
SALE_44_2025,Glenloch,BOP1,1,1440,WESTERN HIGH
SALE_44_2025,Garden Leaf Super,FBOPF1,0,1650,WESTERN HIGH
SALE_44_2025,Pothotuwa,BOP1,1,3000,WESTERN HIGH
SALE_44_2025,Pothotuwa,OP1,1,3400,WESTERN HIGH
SALE_44_2025,Glenloch,FBOPF/FBOPF1,1,1480,WESTERN HIGH
SALE_44_2025,Inverness,FBOPF/FBOPF1,0,1480,WESTERN HIGH
SALE_44_2025,Mulatiyana Hills,OP1,0,2900,WESTERN HIGH
SALE_44_2025,New Green Lanka,OP1,0,2900,WESTERN HIGH
SALE_44_2025,Meddecombra Miriswatta,OP,0,1800,WESTERN HIGH
SALE_44_2025,Glenloch,OP1,1,1400,WESTERN HIGH
SALE_44_2025,Lucky Dais,OPA,0,1900,WESTERN HIGH
SALE_44_2025,NUWARA ELIYAS Lumbini,PEK,0,2250,NUWARA ELIYAS
SALE_44_2025,Kenmare,BOPSp,0,1280,NUWARA ELIYAS
SALE_40_2025,Ancoombra,BOP,0,1800,WESTERN MEDIUM
SALE_40_2025,Galgewatta,BOP,0,1800,UDAPUSSELLAWAS
SALE_40_2025,Dartry Valley,BOP,1,1700,UDAPUSSELLAWAS
SALE_40_2025,Harangalla,BOP,0,1700,UDAPUSSELLAWAS
SALE_40_2025,Doombagastalawa,BOP,1,1440,UDAPUSSELLAWAS
SALE_40_2025,Windsorforest,BOPSp,1,1420,UDAPUSSELLAWAS
SALE_40_2025,Dartry Valley,BOP1,1,1850,UDAPUSSELLAWAS
SALE_40_2025,Maha Uva,FBOPF/FBOPF1,1,870,UDAPUSSELLAWAS
SALE_40_2025,Harangalla,FBOPF/FBOPF1,0,1550,UDAPUSSELLAWAS
SALE_40_2025,Ancoombra,FBOPF/FBOPF1,0,1550,UDAPUSSELLAWAS
SALE_40_2025,Craighead,FBOPF/FBOPF1,1,1500,UDAPUSSELLAWAS
SALE_40_2025,Hatale,FBOPF/FBOPF1,0,1500,LOW GROWNS
SALE_40_2025,Imboolpittia,FBOPF/FBOPF1,1,1480,LOW GROWNS
SALE_40_2025,Stream Line,BOPSp,0,2350,LOW GROWNS
SALE_40_2025,Kings Bru,BOPF,0,2100,LOW GROWNS
SALE_40_2025,Sithaka,BOPF,0,1600,LOW GROWNS
SALE_40_2025,Hansagiri Kothmale,OP1,0,1500,LOW GROWNS
SALE_40_2025,Rajjuruwatta,BOPFSp,0,2500,LOW GROWNS
SALE_40_2025,Sunrise,FBOP,0,2500,LOW GROWNS
SALE_40_2025,Gunawardana,FBOP1,1,1900,LOW GROWNS
SALE_40_2025,Ceciliyan,FBOP1,0,1900,LOW GROWNS
SALE_40_2025,Dullie Ella,FBOP1,1,1800,LOW GROWNS
SALE_40_2025,Ganganee,FBOP1,0,1800,LOW GROWNS
SALE_40_2025,New Laksakanda,FBOPF,0,2300,LOW GROWNS
SALE_40_2025,Makandura,FBOPF1,0,1700,WESTERN HIGH
SALE_40_2025,Craig Hill,BOP,0,1850,WESTERN HIGH
SALE_40_2025,Lakvinka,FBOPF1,0,1650,WESTERN HIGH
SALE_40_2025,Norwood,BOP,1,1460,WESTERN HIGH
SALE_40_2025,Sithaka,FBOPF1,0,1650,WESTERN HIGH
SALE_40_2025,Wattegodde,BOPSp,0,1500,WESTERN HIGH
SALE_40_2025,Stream Line,FBOPF1,0,1650,WESTERN HIGH
SALE_40_2025,Bearwell,BOPSp,1,1440,WESTERN HIGH
SALE_40_2025,Pothotuwa,FBOPF1,1,1600,WESTERN HIGH
SALE_40_2025,Eildon Hall,BOPSp,1,1260,WESTERN HIGH
SALE_40_2025,Adams View,FBOPF1,1,1600,WESTERN HIGH
SALE_40_2025,New Batuwangala,FBOPF1,0,1600,WESTERN HIGH
SALE_40_2025,Inverness,BOP1,0,1500,WESTERN HIGH
SALE_40_2025,Glenloch,BOP1,1,1420,WESTERN HIGH
SALE_40_2025,Torrington,BOP1,1,1100,WESTERN HIGH
SALE_40_2025,Sineth,FBOPF1,0,1600,WESTERN HIGH
SALE_40_2025,Cymru,FBOPF/FBOPF1,0,1420,WESTERN HIGH
SALE_40_2025,Inverness,FBOPF/FBOPF1,0,1420,WESTERN HIGH
SALE_40_2025,Susantha,OP1,0,3300,WESTERN HIGH
SALE_40_2025,Kiruwanaganga,OP,0,1600,WESTERN HIGH
SALE_40_2025,Venture,OP1,0,1380,WESTERN HIGH
SALE_40_2025,Glenloch,OP1,1,1320,WESTERN HIGH
SALE_40_2025,Gartmore,OP1,1,1300,WESTERN HIGH
SALE_40_2025,Susantha,OP,0,1500,WESTERN HIGH
SALE_40_2025,NUWARA ELIYAS Green Lanka,OP,0,1500,NUWARA ELIYAS
SALE_40_2025,Lions,OPA,0,1800,NUWARA ELIYAS
SALE_40_2025,Lumbini,PEK,0,2450,NUWARA ELIYAS
SALE_40_2025,Liyonta,PEK1,0,2500,NUWARA ELIYAS
SALE_40_2025,Misty-Uva,BOP,1,1320,UNORTHODOX HIGH
SALE_40_2025,El Teb,BOP,1,1200,UNORTHODOX HIGH
SALE_40_2025,Dickwella,BOPSp,1,1280,UNORTHODOX HIGH
SALE_40_2025,New Peacock,CTCPF1,0,1220,UNORTHODOX MEDIUM
SALE_40_2025,Donside,CTCBP1,1,700,UNORTHODOX MEDIUM
SALE_40_2025,Sarnia Plaiderie,BOP1,1,1550,UNORTHODOX MEDIUM
SALE_40_2025,Misty-Uva,BOP1,1,1500,UNORTHODOX LOW
SALE_40_2025,Hingalgoda,CTCPF1,0,1500,UNORTHODOX LOW
SALE_40_2025,Ceciliyan,CTCBP1,1,1440,UNORTHODOX LOW
SALE_40_2025,Sarnia Plaiderie,FBOPF/FBOPF1,0,1480,PREMIUM FLOWERY
SALE_40_2025,Dickwella,FBOPF/FBOPF1,1,1400,PREMIUM FLOWERY
SALE_40_2025,New Batuwangala,FBOPFExSp,0,5350,PREMIUM FLOWERY
SALE_40_2025,Sarnia Plaiderie,OP1,1,1650,PREMIUM FLOWERY
SALE_40_2025,Dickwella,OP1,1,1400,PREMIUM FLOWERY
SALE_40_2025,Misty-Uva,OP1,1,1360,PREMIUM FLOWERY
SALE_40_2025,Telbedde,OP1,1,1360,PREMIUM FLOWERY
SALE_40_2025,UVA HIGH Great Western,DUST1,0,1500,UVA HIGH
SALE_40_2025,Nayabedde,BOP,1,1240,UVA HIGH
SALE_40_2025,Kelliebedde,BOP,1,1220,OFF GRADES
SALE_40_2025,Spring Valley,BOP,1,870,OFF GRADES
SALE_40_2025,Hope,BOP,0,870,OFF GRADES
SALE_40_2025,Battawatte,BOPSp,0,840,OFF GRADES
SALE_40_2025,Ampittiakande,BOP1,0,1220,OFF GRADES
SALE_40_2025,Hingalgoda,CTCPF,0,1360,OFF GRADES
SALE_40_2025,Craig,FBOPF/FBOPF1,0,1400,OFF GRADES
SALE_40_2025,Gunawardana,BM,1,1040,OFF GRADES
SALE_40_2025,Ellathota Uva,OP1,1,1500,OFF GRADES
SALE_40_2025,Laksakanda,BP,0,1200,OFF GRADES
SALE_40_2025,Aldora,BOP1A,1,1420,OFF GRADES
SALE_48_2025,Inverness,OP1,0,1480,WESTERN HIGH
SALE_48_2025,Glenloch,OP1,1,1360,WESTERN HIGH
SALE_48_2025,Ancoombra,BOP,0,1950,WESTERN MEDIUM
SALE_48_2025,Dartry Valley,BOP,1,1900,NUWARA ELIYAS
SALE_48_2025,Kenmare,BOP,0,920,NUWARA ELIYAS
SALE_48_2025,Ancoombra,BOPSp,0,1550,NUWARA ELIYAS
SALE_48_2025,Kenmare,BOPSp,0,890,NUWARA ELIYAS
SALE_48_2025,Hatale,BOPSp,0,1550,NUWARA ELIYAS
SALE_48_2025,Windsorforest,BOPSp,1,1500,NUWARA ELIYAS
SALE_48_2025,Uplands,BOPSp,0,1500,NUWARA ELIYAS
SALE_48_2025,Madulkelle,BOPSp,1,1460,NUWARA ELIYAS
SALE_48_2025,Luckyland,BOP,0,1220,UDAPUSSELLAWAS
SALE_48_2025,Mooloya,BOP,0,1220,UDAPUSSELLAWAS
SALE_48_2025,Ancoombra,BOP1,0,1800,UDAPUSSELLAWAS
SALE_48_2025,Liddesdale,BOP,1,1200,UDAPUSSELLAWAS
SALE_48_2025,Harangalla,BOP1,1,1750,UDAPUSSELLAWAS
SALE_48_2025,High Forest,BOP,0,1200,UDAPUSSELLAWAS
SALE_48_2025,Kirklees,BOP,0,1200,UDAPUSSELLAWAS
SALE_48_2025,Luckyland,BOPSp,0,1200,UDAPUSSELLAWAS
SALE_48_2025,Harangalla,FBOPF/FBOPF1,1,1700,UDAPUSSELLAWAS
