sale_id,estate,grade,fw_sold,price_lkr,region
SALE_48_2025,Blairlomond,BOP1,1,1500,UDAPUSSELLAWAS
SALE_48_2025,Craighead,FBOPF/FBOPF1,1,1650,UDAPUSSELLAWAS
SALE_48_2025,Maha Uva,BOP1,1,1320,UDAPUSSELLAWAS
SALE_48_2025,Dartry Valley,FBOPF/FBOPF1,1,1650,UDAPUSSELLAWAS
SALE_48_2025,Ancoombra,FBOPF/FBOPF1,0,1650,UDAPUSSELLAWAS
SALE_48_2025,Hatale,FBOPF/FBOPF1,0,1650,UDAPUSSELLAWAS
SALE_48_2025,Uplands,FBOPF/FBOPF1,0,1650,UDAPUSSELLAWAS
SALE_48_2025,Delmar,FBOPF/FBOPF1,0,1600,UDAPUSSELLAWAS
SALE_48_2025,Doombagastalawa,FBOPF/FBOPF1,1,1600,UDAPUSSELLAWAS
SALE_48_2025,Blairlomond,FBOPF/FBOPF1,1,1500,UDAPUSSELLAWAS
SALE_48_2025,Dartry Valley,OP1,1,1600,UDAPUSSELLAWAS
SALE_48_2025,Delmar,OP1,0,1500,UDAPUSSELLAWAS
SALE_48_2025,Harangalla,OP1,1,1550,UDAPUSSELLAWAS
SALE_48_2025,Maha Uva,OP1,1,1420,UDAPUSSELLAWAS
SALE_48_2025,Madulkelle,OP1,1,1500,UDAPUSSELLAWAS
SALE_48_2025,Gatagahawela,OP1,0,1500,UDAPUSSELLAWAS
SALE_48_2025,Nayapane,OP1,0,1500,UDAPUSSELLAWAS
SALE_48_2025,Hatale,OP1,0,1500,UDAPUSSELLAWAS
SALE_48_2025,Mulatiyana Hills,BOP,0,2500,LOW GROWNS
SALE_48_2025,Stream Line,BOPSp,0,2300,LOW GROWNS
SALE_48_2025,Kamarangapitiya,BOPSp,1,2200,LOW GROWNS
SALE_48_2025,Parakaduwa Super,BOPF,0,1900,WESTERN HIGH
SALE_48_2025,Inverness,BOP,0,1500,WESTERN HIGH
SALE_48_2025,Uruwala,BOPF,1,1750,WESTERN HIGH
SALE_48_2025,Ingestre,BOP,1,1420,WESTERN HIGH
SALE_48_2025,Nawagamuwehena,BOPFSp,0,1900,WESTERN HIGH
SALE_48_2025,Clydesdale,BOP,1,1400,WESTERN HIGH
SALE_48_2025,Sithaka,FBOP,0,2700,WESTERN HIGH
SALE_48_2025,Queensberry,BOPSp,1,1440,WESTERN HIGH
SALE_48_2025,Galatara,FBOP,0,2600,WESTERN HIGH
SALE_48_2025,Annfield,BOPSp,1,1400,WESTERN HIGH
SALE_48_2025,Adams View,FBOP,1,2450,WESTERN HIGH
SALE_48_2025,Wanarajah,BOPSp,1,1380,WESTERN HIGH
SALE_48_2025,Athukorala Group Super,FBOP1,0,2250,WESTERN HIGH
SALE_48_2025,Gunawardana,FBOP1,1,2050,WESTERN HIGH
SALE_48_2025,Kiruwanaganga,FBOP1,1,1950,WESTERN HIGH
SALE_48_2025,Wattahena,FBOP1,0,1950,WESTERN HIGH
SALE_48_2025,Stream Line,FBOPF,0,2900,WESTERN HIGH
SALE_48_2025,Rajjuruwatta Super,FBOPF,0,2250,WESTERN HIGH
SALE_48_2025,Morawakkorale,FBOPF,1,1900,WESTERN HIGH
SALE_48_2025,Pothotuwa,FBOPF1,1,1850,WESTERN HIGH
SALE_48_2025,Makandura,FBOPF1,0,1800,WESTERN HIGH
SALE_48_2025,Galatara,FBOPF1,0,1800,WESTERN HIGH
SALE_48_2025,Gunawardana,FBOPF1,1,1750,WESTERN HIGH
SALE_48_2025,Adams View,FBOPF1,1,1750,WESTERN HIGH
SALE_48_2025,Inverness,BOP1,0,2150,WESTERN HIGH
SALE_48_2025,Pothotuwa,BOP1,1,3000,WESTERN HIGH
SALE_48_2025,Glenloch,BOP1,1,1550,WESTERN HIGH
SALE_48_2025,Sithaka,BOP1,0,2900,WESTERN HIGH
SALE_48_2025,Torrington,BOP1,1,1420,WESTERN HIGH
SALE_48_2025,Pothotuwa,OP1,1,3600,WESTERN HIGH
SALE_48_2025,Sithaka,OP1,0,3450,WESTERN HIGH
SALE_48_2025,New Kandedola,OP,1,2050,WESTERN HIGH
SALE_48_2025,Queensberry,FBOPF/FBOPF1,1,1550,WESTERN HIGH
SALE_48_2025,Liyonta,OPA,0,1900,WESTERN HIGH
SALE_48_2025,Glenloch,FBOPF/FBOPF1,1,1480,WESTERN HIGH
SALE_48_2025,Miriswatta,OPA,0,1900,WESTERN HIGH
SALE_48_2025,Adams View,PEK,1,2350,WESTERN HIGH
SALE_48_2025,Venture,OP1,0,1500,WESTERN HIGH
SALE_48_2025,Pothotuwa,PEK,1,2150,WESTERN HIGH
SALE_48_2025,Kirkoswald,OP1,1,1480,WESTERN HIGH
SALE_48_2025,Kings Bru,PEK,0,2150,WESTERN HIGH
SALE_48_2025,New Batuwangala,PEK1,0,2450,WESTERN HIGH
SALE_48_2025,Dampahala,PEK1,0,2450,WESTERN HIGH
SALE_36_2025,Ancoombra,BOP,0,1850,WESTERN MEDIUM
SALE_36_2025,Dartry Valley,BOP,1,1700,UDAPUSSELLAWAS
SALE_36_2025,Doombagastalawa,BOP,1,1650,UDAPUSSELLAWAS
SALE_36_2025,Delmar,FBOPF/FBOPF1,0,1380,UDAPUSSELLAWAS
SALE_36_2025,Hatale,BOPSp,0,1500,UDAPUSSELLAWAS
SALE_36_2025,Delmar,OP1,1,1260,UDAPUSSELLAWAS
SALE_36_2025,Hatale,BOP1,0,1850,UDAPUSSELLAWAS
SALE_36_2025,Craighead,FBOPF/FBOPF1,1,1650,LOW GROWNS
SALE_36_2025,Andaradeniya Super,BOP,0,2550,LOW GROWNS
SALE_36_2025,New Spring View,BOPSp,0,2200,LOW GROWNS
SALE_36_2025,Stream Line,BOPSp,0,2200,LOW GROWNS
SALE_36_2025,Rain Forest,BOPSp,0,2050,LOW GROWNS
SALE_36_2025,Dartry Valley,OP1,1,1460,LOW GROWNS
SALE_36_2025,Kamarangapitiya,BOPSp,1,2000,LOW GROWNS
SALE_36_2025,Kings Bru,BOPF,0,2000,LOW GROWNS
SALE_36_2025,Uruwala,BOPF,1,1800,LOW GROWNS
SALE_36_2025,Sithaka,BOPF,0,1800,LOW GROWNS
SALE_36_2025,Rajjuruwatta Super,BOPFSp,0,2700,LOW GROWNS
SALE_36_2025,Sithaka,FBOP,0,2550,LOW GROWNS
SALE_36_2025,Kiruwanaganga,FBOP1,1,2350,LOW GROWNS
SALE_36_2025,Dullie Ella,FBOP1,1,1850,LOW GROWNS
SALE_36_2025,Lumbini,FBOP1,0,1850,LOW GROWNS
SALE_36_2025,Sithaka,FBOP1,0,1850,LOW GROWNS
SALE_36_2025,New Laksakanda,FBOPF,0,2000,LOW GROWNS
SALE_36_2025,Gunawardana,FBOPF,1,1650,LOW GROWNS
SALE_36_2025,Hedigalla,FBOPF,0,1650,LOW GROWNS
SALE_36_2025,Super Rathmalgoda Super,FBOPF,0,1650,LOW GROWNS
SALE_36_2025,Ganganee,FBOPF,0,1650,WESTERN HIGH
SALE_36_2025,Norwood,BOP,0,1500,WESTERN HIGH
SALE_36_2025,Sithaka,FBOPF,0,1650,WESTERN HIGH
SALE_36_2025,Bearwell,BOPSp,0,1550,WESTERN HIGH
SALE_36_2025,Pothotuwa,FBOPF1,1,1750,WESTERN HIGH
SALE_36_2025,Gunawardana,FBOPF1,1,1650,WESTERN HIGH
SALE_36_2025,Inverness,BOP1,0,1750,WESTERN HIGH
SALE_36_2025,Lanka,FBOPF1,0,1650,WESTERN HIGH
SALE_36_2025,Liyonta,FBOPF1,0,1650,WESTERN HIGH
SALE_36_2025,Lions,FBOPF1,0,1650,WESTERN HIGH
SALE_36_2025,Bogahawatte,FBOPF/FBOPF1,0,1420,WESTERN HIGH
SALE_36_2025,Lakvinka,FBOPF1,0,1650,WESTERN HIGH
SALE_36_2025,Glenloch,FBOPF/FBOPF1,1,1400,WESTERN HIGH
SALE_36_2025,Green Lanka,FBOPF1,0,1650,WESTERN HIGH
SALE_36_2025,Cymru,FBOPF/FBOPF1,0,1400,WESTERN HIGH
SALE_36_2025,Makandura,FBOPF1,0,1650,WESTERN HIGH
SALE_36_2025,Sithaka,FBOPF1,0,1650,WESTERN HIGH
SALE_36_2025,Sunrise,FBOPF1,0,1650,WESTERN HIGH
SALE_36_2025,Dampahala,FBOPF1,0,1650,WESTERN HIGH
SALE_36_2025,Pothotuwa,BOP1,1,3000,WESTERN HIGH
SALE_36_2025,Glenloch,OP1,1,1460,WESTERN HIGH
SALE_36_2025,Susantha,OP1,0,3300,WESTERN HIGH
SALE_36_2025,Pothotuwa,OP1,1,2850,WESTERN HIGH
SALE_36_2025,Lions,OP1,0,2850,NUWARA ELIYAS
SALE_36_2025,Court Lodge,BOP,1,1000,NUWARA ELIYAS
SALE_36_2025,Green Lanka,OP,0,1650,NUWARA ELIYAS
SALE_36_2025,Miriswatta,OP,0,1650,NUWARA ELIYAS
SALE_36_2025,Mahaliyadda,OP,0,1650,NUWARA ELIYAS
SALE_36_2025,Liyonta,OPA,0,1950,NUWARA ELIYAS
SALE_36_2025,Liyonta,PEK,0,3050,NUWARA ELIYAS
SALE_36_2025,Lumbini,PEK,0,3050,UDAPUSSELLAWAS
SALE_36_2025,Luckyland,BOP,0,1180,UDAPUSSELLAWAS
SALE_36_2025,New Batuwangala,PEK1,0,3050,UDAPUSSELLAWAS
SALE_36_2025,Mooloya,BOPSp,0,1060,UDAPUSSELLAWAS
SALE_45_2025,Dartry Valley,BOP,1,1850,NUWARA ELIYAS
SALE_45_2025,Ancoombra,BOP,0,1850,NUWARA ELIYAS
SALE_45_2025,Harangalla,BOP,1,1800,NUWARA ELIYAS
SALE_45_2025,Doombagastalawa,BOP,1,1550,NUWARA ELIYAS
SALE_45_2025,Ancoombra,BOPSp,0,1460,NUWARA ELIYAS
SALE_45_2025,Dartry Valley,BOP1,1,1850,UDAPUSSELLAWAS
SALE_45_2025,Kirklees,BOP,0,1180,UDAPUSSELLAWAS
SALE_45_2025,High Forest,BOP,1,1160,UDAPUSSELLAWAS
SALE_45_2025,Kirklees,BOPSp,0,1160,UDAPUSSELLAWAS
SALE_45_2025,Craighead,FBOPF/FBOPF1,1,1800,UDAPUSSELLAWAS
SALE_45_2025,Mooloya,BOPSp,0,1160,UDAPUSSELLAWAS
SALE_45_2025,Harangalla,FBOPF/FBOPF1,1,1600,UDAPUSSELLAWAS
SALE_45_2025,Dartry Valley,FBOPF/FBOPF1,1,1600,UDAPUSSELLAWAS
SALE_45_2025,Maha Uva,BOP1,1,1300,UDAPUSSELLAWAS
SALE_45_2025,Ancoombra,FBOPF/FBOPF1,0,1600,UDAPUSSELLAWAS
SALE_45_2025,Hatale,FBOPF/FBOPF1,0,1600,UDAPUSSELLAWAS
SALE_45_2025,Maha Uva,FBOPF/FBOPF1,1,1460,UDAPUSSELLAWAS
SALE_45_2025,Windsorforest,FBOPF/FBOPF1,1,1550,UDAPUSSELLAWAS
SALE_45_2025,Delmar,FBOPF/FBOPF1,1,1420,UDAPUSSELLAWAS
SALE_45_2025,Doombagastalawa,FBOPF/FBOPF1,1,1550,UDAPUSSELLAWAS
SALE_45_2025,Galgewatta,FBOPF/FBOPF1,0,1550,UDAPUSSELLAWAS
SALE_45_2025,Orange Field,FBOPF/FBOPF1,0,1550,UDAPUSSELLAWAS
SALE_45_2025,Delmar,OP1,1,1180,UDAPUSSELLAWAS
SALE_45_2025,Maha Uva,OP1,1,860,UDAPUSSELLAWAS
SALE_45_2025,Harangalla,OP1,1,1480,UDAPUSSELLAWAS
SALE_45_2025,Hansagiri Kothmale,OP1,0,1480,UDAPUSSELLAWAS
SALE_45_2025,Mulatiyana Hills,BOP,0,2450,LOW GROWNS
SALE_45_2025,Stream Line,BOPSp,0,2500,LOW GROWNS
SALE_45_2025,Kamarangapitiya,BOPSp,1,2400,LOW GROWNS
SALE_45_2025,Uruwala,BOPF,0,1800,LOW GROWNS
SALE_45_2025,WESTERN HIGH H P P Tea,BOPFSp,0,2250,WESTERN HIGH
SALE_45_2025,Bearwell,BOP,0,1360,WESTERN HIGH
SALE_45_2025,Queensberry,BOPSp,1,1400,WESTERN HIGH
SALE_45_2025,Adams View,FBOP,1,2450,WESTERN HIGH
SALE_45_2025,Sunrise,FBOP,0,2450,WESTERN HIGH
SALE_45_2025,Galatara,FBOP,0,2450,WESTERN HIGH
SALE_45_2025,Sithaka,FBOP1,0,2100,WESTERN HIGH
SALE_45_2025,Rajjuruwatta Super,FBOPF,0,2200,WESTERN HIGH
SALE_45_2025,Rajjuruwatta Super,FBOPF1,0,2150,WESTERN HIGH
SALE_45_2025,Pothotuwa,FBOPF1,1,1800,WESTERN HIGH
SALE_45_2025,Adams View,FBOPF1,1,1700,WESTERN HIGH
SALE_45_2025,Woodland Grand,FBOPF1,0,1700,WESTERN HIGH
SALE_45_2025,Lumbini,FBOPF1,0,1700,WESTERN HIGH
SALE_45_2025,Makandura,FBOPF1,0,1700,WESTERN HIGH
SALE_45_2025,Bambrakelly,BOP1,0,1320,WESTERN HIGH
SALE_45_2025,Makandura,OP1,0,3400,WESTERN HIGH
SALE_45_2025,Inverness,FBOPF/FBOPF1,0,1480,WESTERN HIGH
SALE_45_2025,Fairlawn,FBOPF/FBOPF1,0,1480,WESTERN HIGH
SALE_45_2025,Miriswatta,OP,0,1650,WESTERN HIGH
SALE_45_2025,Bambarakelly,OP1,0,1480,WESTERN HIGH
SALE_45_2025,Liyonta,PEK,0,2550,WESTERN HIGH
SALE_45_2025,NUWARA ELIYAS Andaradeniya,PEK1,0,2550,NUWARA ELIYAS
SALE_41_2025,Hatale,BOP,0,2050,NUWARA ELIYAS
SALE_41_2025,Uplands,BOPSp,0,1440,NUWARA ELIYAS
SALE_41_2025,Craighead,BOPSp,1,1400,NUWARA ELIYAS
SALE_41_2025,Mooloya,BOP,0,1040,UDAPUSSELLAWAS
SALE_41_2025,Dartry Valley,BOP1,1,1900,UDAPUSSELLAWAS
SALE_41_2025,Maha Uva,BOP1,1,1300,UDAPUSSELLAWAS
SALE_41_2025,Maha Uva,FBOPF/FBOPF1,1,1360,UDAPUSSELLAWAS
SALE_41_2025,Delmar,FBOPF/FBOPF1,1,1360,UDAPUSSELLAWAS
SALE_41_2025,Craighead,FBOPF/FBOPF1,1,1600,UDAPUSSELLAWAS
SALE_41_2025,Maha Uva,OP1,1,1340,UDAPUSSELLAWAS
SALE_41_2025,Dartry Valley,FBOPF/FBOPF1,1,1550,UDAPUSSELLAWAS
SALE_41_2025,Harangalla,FBOPF/FBOPF1,0,1550,UDAPUSSELLAWAS
SALE_41_2025,Ancoombra,FBOPF/FBOPF1,0,1550,UDAPUSSELLAWAS
SALE_41_2025,Hatale,FBOPF/FBOPF1,0,1550,LOW GROWNS
SALE_41_2025,Aruna,BOP,0,2450,LOW GROWNS
SALE_41_2025,Doombagastalawa,FBOPF/FBOPF1,1,1500,LOW GROWNS
SALE_41_2025,Rajjuruwatta Super,BOPSp,0,2300,LOW GROWNS
SALE_41_2025,Kamarangapitiya,BOPSp,1,2100,LOW GROWNS
SALE_41_2025,Greenwood,OP1,0,1700,LOW GROWNS
SALE_41_2025,Craighead,OP1,1,1650,LOW GROWNS
SALE_41_2025,Sithaka,FBOP,0,2600,LOW GROWNS
SALE_41_2025,Wattahena,FBOP1,0,1900,LOW GROWNS
SALE_41_2025,New Kolonne,FBOP1,1,1850,LOW GROWNS
SALE_41_2025,Aruna,FBOP1,0,1850,WESTERN HIGH
SALE_41_2025,Norwood,BOP,1,1550,WESTERN HIGH
SALE_41_2025,Robgill,BOP,1,1440,WESTERN HIGH
SALE_41_2025,Ingestre,BOP,0,1440,WESTERN HIGH
SALE_41_2025,Inverness,BOP,0,1440,WESTERN HIGH
SALE_41_2025,Mattakelle,BOPSp,0,1550,WESTERN HIGH
SALE_41_2025,Rotumba,FBOP1,0,1800,WESTERN HIGH
SALE_41_2025,Wattegodde,BOPSp,1,1480,WESTERN HIGH
SALE_41_2025,Hedigalla,FBOPF,0,1900,WESTERN HIGH
SALE_41_2025,Bearwell,BOPSp,1,1420,WESTERN HIGH
SALE_41_2025,Adams View,FBOPF1,1,1800,WESTERN HIGH
SALE_41_2025,Lumbini,FBOPF1,0,1750,WESTERN HIGH
SALE_41_2025,Sithaka,FBOPF1,0,1750,WESTERN HIGH
SALE_41_2025,Pothotuwa,FBOPF1,1,1700,WESTERN HIGH
SALE_41_2025,Makandura,FBOPF1,0,1700,WESTERN HIGH
SALE_41_2025,Susantha,BOP1,0,2950,WESTERN HIGH
SALE_41_2025,Green House,BOP1,0,2400,WESTERN HIGH
SALE_41_2025,Inverness,BOP1,0,1850,WESTERN HIGH
SALE_41_2025,Adams View,BOP1,1,2350,WESTERN HIGH
SALE_41_2025,Torrington,BOP1,1,1200,WESTERN HIGH
SALE_41_2025,Pothotuwa,OP1,1,3450,WESTERN HIGH
SALE_41_2025,New Batuwangala,OP1,0,3100,WESTERN HIGH
SALE_41_2025,Fairlawn,FBOPF/FBOPF1,0,1480,WESTERN HIGH
SALE_41_2025,Miriswatta,OP1,0,3100,WESTERN HIGH
SALE_41_2025,Kolonna Super,OP1,1,3050,WESTERN HIGH
SALE_41_2025,Cymru,OP1,0,1480,WESTERN HIGH
SALE_41_2025,Miriswatta,OP,0,1700,WESTERN HIGH
SALE_41_2025,Liyonta,OPA,0,1950,WESTERN HIGH
SALE_41_2025,Lumbini,PEK,0,2300,WESTERN HIGH
SALE_41_2025,New Batuwangala,PEK1,0,2400,NUWARA ELIYAS
SALE_41_2025,Liyionta,PEK1,0,2400,NUWARA ELIYAS
SALE_49_2025,Harangalla,BOP,0,1950,WESTERN MEDIUM
SALE_49_2025,Queensberry,FBOPF/FBOPF1,1,1500,WESTERN MEDIUM
SALE_49_2025,Galgewatta,BOP,0,1950,WESTERN MEDIUM
SALE_49_2025,Dartry Valley,BOP,1,1900,WESTERN MEDIUM
SALE_49_2025,Ancoombra,BOP,0,1900,WESTERN MEDIUM
SALE_49_2025,Venture,OP1,0,1550,WESTERN MEDIUM
SALE_49_2025,Ancoombra,BOPSp,0,1600,WESTERN MEDIUM
SALE_49_2025,Craighead,BOPSp,1,1500,WESTERN MEDIUM
SALE_49_2025,Craighead,BOP1,1,2000,NUWARA ELIYAS
SALE_49_2025,Mooloya,BOP,0,1180,UDAPUSSELLAWAS
SALE_49_2025,Mooloya,BOPSp,0,1180,UDAPUSSELLAWAS
SALE_49_2025,Harangalla,FBOPF/FBOPF1,1,1650,UDAPUSSELLAWAS
SALE_49_2025,Maha Uva,BOP1,1,1460,UDAPUSSELLAWAS
SALE_49_2025,Dartry Valley,FBOPF/FBOPF1,1,1650,UDAPUSSELLAWAS
SALE_49_2025,Ancoombra,FBOPF/FBOPF1,0,1650,UDAPUSSELLAWAS
SALE_49_2025,Blairlomond,FBOPF/FBOPF1,1,1550,UDAPUSSELLAWAS
SALE_49_2025,Craighead,OP1,1,1700,UDAPUSSELLAWAS
SALE_49_2025,Dartry Valley,OP1,1,1550,UDAPUSSELLAWAS
SALE_49_2025,Madulkelle,OP1,1,1550,UDAPUSSELLAWAS
SALE_49_2025,Blairlomond,OP1,0,1550,UDAPUSSELLAWAS
SALE_49_2025,Harangalla,OP1,0,1550,UDAPUSSELLAWAS
SALE_49_2025,Maha Uva,OP1,1,1480,UDAPUSSELLAWAS
SALE_49_2025,Aruna,BOP,0,2250,LOW GROWNS
SALE_49_2025,Stream Line,BOPSp,0,2100,WESTERN HIGH
SALE_49_2025,Fetteresso,BOP,0,1400,WESTERN HIGH
SALE_49_2025,Lellopitiya Super,BOPSp,0,2100,WESTERN HIGH
SALE_49_2025,Ingestre,BOPSp,1,1550,WESTERN HIGH
SALE_49_2025,Kamarangapitiya,BOPSp,1,2050,WESTERN HIGH
SALE_49_2025,Annfield,BOPSp,1,1480,WESTERN HIGH
SALE_49_2025,Rajjuruwatta Super,BOPF,0,2200,WESTERN HIGH
SALE_49_2025,Bogawantalawa,BOPSp,1,1480,WESTERN HIGH
SALE_49_2025,H P P Tea,BOPFSp,0,2250,WESTERN HIGH
SALE_49_2025,Bearwell,BOPSp,1,1460,WESTERN HIGH
SALE_49_2025,Galatara,FBOP,0,2700,WESTERN HIGH
SALE_49_2025,Queensberry,BOPSp,1,1460,WESTERN HIGH
SALE_49_2025,Kiruwanaganga,FBOP1,1,1900,WESTERN HIGH
SALE_49_2025,Stream Line,FBOPF,0,2550,WESTERN HIGH
SALE_49_2025,Adams View,FBOPF1,1,1900,WESTERN HIGH
SALE_49_2025,Pothotuwa,BOP1,1,3000,WESTERN HIGH
SALE_49_2025,Pothotuwa,OP1,1,3600,WESTERN HIGH
SALE_49_2025,Kiruwanaganga,OP1,1,3550,WESTERN HIGH
SALE_49_2025,Wattahena,OP,0,1900,WESTERN HIGH
SALE_49_2025,Miriswatta,OP,0,1750,WESTERN HIGH
SALE_49_2025,Pothotuwa,OP,1,1600,WESTERN HIGH
SALE_49_2025,Galahitiya,OP,0,1600,WESTERN HIGH
SALE_49_2025,Liyonta,OPA,0,2000,WESTERN HIGH
SALE_49_2025,Torrington,BOP1,1,1380,WESTERN HIGH
SALE_49_2025,Lumbini,PEK,0,2500,WESTERN HIGH
SALE_49_2025,New Batuwangala,PEK1,0,2500,WESTERN HIGH
SALE_46_2025,Ancoombra,BOP,0,2000,WESTERN MEDIUM
SALE_46_2025,Dartry Valley,BOP,1,1900,WESTERN MEDIUM
SALE_46_2025,Nayapane,BOP,0,1900,WESTERN MEDIUM
SALE_46_2025,Ancoombra,BOPSp,0,1500,NUWARA ELIYAS
SALE_46_2025,Uplands,BOPSp,0,1500,NUWARA ELIYAS
SALE_46_2025,New Rothschild,BOP1,0,1600,NUWARA ELIYAS
SALE_46_2025,Craighead,FBOPF/FBOPF1,1,1650,UDAPUSSELLAWAS
SALE_46_2025,Harangalla,FBOPF/FBOPF1,1,1600,UDAPUSSELLAWAS
SALE_46_2025,Dartry Valley,FBOPF/FBOPF1,1,1600,UDAPUSSELLAWAS
SALE_46_2025,Ancoombra,FBOPF/FBOPF1,0,1600,UDAPUSSELLAWAS
SALE_46_2025,Imboolpittia,FBOPF/FBOPF1,1,1550,UDAPUSSELLAWAS
SALE_46_2025,Uplands,FBOPF/FBOPF1,0,1550,UDAPUSSELLAWAS
SALE_46_2025,Hill Castle,OP1,0,1500,UDAPUSSELLAWAS
SALE_46_2025,Harangalla,OP1,1,1460,UDAPUSSELLAWAS
SALE_46_2025,BTS Super,OP1,0,1460,UDAPUSSELLAWAS
SALE_46_2025,Maha Uva,OP1,1,1440,UDAPUSSELLAWAS
SALE_46_2025,Delmar,OP1,1,1260,UDAPUSSELLAWAS
SALE_46_2025,Mahaliyadda,BOP,0,2350,LOW GROWNS
SALE_46_2025,Himora,BOP,0,2350,LOW GROWNS
SALE_46_2025,New Spring View,BOPSp,0,2550,LOW GROWNS
SALE_46_2025,Kamarangapitiya,BOPSp,1,2000,LOW GROWNS
SALE_46_2025,Parakaduwa Super,BOPF,0,1950,LOW GROWNS
SALE_46_2025,WESTERN HIGH Rajjuruwatta Super,BOPFSp,0,2050,WESTERN HIGH
SALE_46_2025,Inverness,BOP,0,1480,WESTERN HIGH
SALE_46_2025,Somerset,BOP,1,1380,WESTERN HIGH
SALE_46_2025,Queensberry,BOPSp,1,1420,WESTERN HIGH
SALE_46_2025,Annfield,BOPSp,1,1420,WESTERN HIGH
SALE_46_2025,Wanarajah,BOPSp,1,1380,WESTERN HIGH
SALE_46_2025,Pothotuwa,FBOPF1,1,1700,WESTERN HIGH
SALE_46_2025,Gunawardana,FBOPF1,1,1700,WESTERN HIGH
SALE_46_2025,Adams View,FBOPF1,1,1700,WESTERN HIGH
SALE_46_2025,Lumbini,FBOPF1,0,1700,WESTERN HIGH
SALE_46_2025,Sithaka,FBOPF1,0,1700,WESTERN HIGH
SALE_46_2025,Pothotuwa,BOP1,1,2900,WESTERN HIGH
SALE_46_2025,Inverness,BOP1,0,1480,WESTERN HIGH
SALE_46_2025,Pothotuwa,OP1,1,3350,WESTERN HIGH
SALE_46_2025,Glenloch,FBOPF/FBOPF1,1,1460,WESTERN HIGH
SALE_46_2025,Fairlawn,FBOPF/FBOPF1,0,1460,WESTERN HIGH
SALE_46_2025,Bogahawatte,FBOPF/FBOPF1,0,1460,WESTERN HIGH
SALE_46_2025,Liyonta,PEK1,0,2600,WESTERN HIGH
SALE_42_2025,Pettiagalla,BOP,0,1340,UVA MEDIUM
SALE_42_2025,Hindagala,BOPSp,0,1420,UVA HIGH
SALE_42_2025,Dickwella,BOP1,0,1650,UNORTHODOX HIGH
SALE_42_2025,Dunsinane,CTCPF1,0,1160,UNORTHODOX HIGH
SALE_42_2025,Aultmore,CTCBP1,1,890,UNORTHODOX MEDIUM
SALE_42_2025,Shawlands,FBOPF/FBOPF1,1,1400,UNORTHODOX MEDIUM
