sale_id,estate,grade,fw_sold,price_lkr,region
SALE_25_2025,Galatara,PEK1,0,2300,UDAPUSSELLAWAS
SALE_25_2025,Liyonta,PEK1,0,2300,UDAPUSSELLAWAS
SALE_25_2025,Maha Uva,BOP1,1,1380,UDAPUSSELLAWAS
SALE_26_2025,Dartry Valley,BOP,1,1600,WESTERN MEDIUM
SALE_26_2025,Orange Field,BOPSp,0,1200,UDAPUSSELLAWAS
SALE_26_2025,Blairlomond,FBOPF/FBOPF1,1,1400,UDAPUSSELLAWAS
SALE_26_2025,Delmar,FBOPF/FBOPF1,1,1400,UDAPUSSELLAWAS
SALE_26_2025,Galgewatta,BOP1,0,1650,UDAPUSSELLAWAS
SALE_26_2025,Gampaha,OP1,0,1420,UDAPUSSELLAWAS
SALE_26_2025,Ancoombra,FBOPF/FBOPF1,0,1650,UDAPUSSELLAWAS
SALE_26_2025,Windsorforest,FBOPF/FBOPF1,1,1550,LOW GROWNS
SALE_26_2025,Elaine Super,BOP,0,2400,LOW GROWNS
SALE_26_2025,Craighead,FBOPF/FBOPF1,1,1550,LOW GROWNS
SALE_26_2025,Kamarangapitiya,BOPSp,1,2150,LOW GROWNS
SALE_26_2025,Dartry Valley,FBOPF/FBOPF1,0,1550,LOW GROWNS
SALE_26_2025,New Spring View,BOPSp,0,2150,LOW GROWNS
SALE_26_2025,Kings Bru,BOPF,0,1800,LOW GROWNS
SALE_26_2025,Pothotuwa,BOPF,1,1500,LOW GROWNS
SALE_26_2025,Craighead,OP1,1,1850,LOW GROWNS
SALE_26_2025,Greenwin Super,BOPFSp,0,2250,LOW GROWNS
SALE_26_2025,WESTERN HIGH Kelani,BOPFSp,1,1550,WESTERN HIGH
SALE_26_2025,Ingestre,BOP,1,1380,WESTERN HIGH
SALE_26_2025,Queensberry,BOPSp,1,1240,WESTERN HIGH
SALE_26_2025,Kiruwanaganga,FBOP1,1,2200,WESTERN HIGH
SALE_26_2025,Gunawardana,FBOPF,1,1800,WESTERN HIGH
SALE_26_2025,St Andrews,BOP1,0,1500,WESTERN HIGH
SALE_26_2025,Pothotuwa,FBOPF1,1,1700,WESTERN HIGH
SALE_26_2025,Gunawardana,FBOPF1,1,1700,WESTERN HIGH
SALE_26_2025,Sithaka,FBOPF1,0,1700,WESTERN HIGH
SALE_26_2025,Fairlawn,FBOPF/FBOPF1,0,1420,WESTERN HIGH
SALE_26_2025,Lumbini,FBOPF1,0,1700,WESTERN HIGH
SALE_26_2025,Glenloch,FBOPF/FBOPF1,1,1380,WESTERN HIGH
SALE_26_2025,Makandura,FBOPF1,0,1700,WESTERN HIGH
SALE_26_2025,Pothotuwa,BOP1,1,3050,WESTERN HIGH
SALE_26_2025,Kiruwanaganga,BOP1,0,2600,WESTERN HIGH
SALE_26_2025,Susantha,OP1,0,3200,WESTERN HIGH
SALE_26_2025,Pothotuwa,OP1,1,2700,WESTERN HIGH
SALE_26_2025,St Andrews,OP1,0,1320,WESTERN HIGH
SALE_26_2025,Bogoda Group,OP,0,1500,WESTERN HIGH
SALE_26_2025,Lickra,OP,0,1500,WESTERN HIGH
SALE_26_2025,Mahaliyadda,OP,0,1480,NUWARA ELIYAS
SALE_26_2025,Green Lanka,OP,0,1480,NUWARA ELIYAS
SALE_26_2025,Makandura,OP,0,1480,NUWARA ELIYAS
SALE_26_2025,Lenama Hills,OP,0,1480,NUWARA ELIYAS
SALE_26_2025,New Galagawa,OP,0,1480,NUWARA ELIYAS
SALE_26_2025,New Kandedola,OP,1,1460,NUWARA ELIYAS
SALE_26_2025,Kiruwanaganga,OP,1,1460,UDAPUSSELLAWAS
SALE_26_2025,Maha Uva,BOP,1,1020,UDAPUSSELLAWAS
SALE_26_2025,Green Lanka,OPA,0,1550,UDAPUSSELLAWAS
SALE_26_2025,Delmar,BOPSp,0,1100,UDAPUSSELLAWAS
SALE_26_2025,Liyonta,PEK,0,2450,UDAPUSSELLAWAS
SALE_26_2025,Liyonta,PEK1,0,2550,UDAPUSSELLAWAS
SALE_26_2025,Maha Uva,BOP1,1,1260,UDAPUSSELLAWAS
SALE_26_2025,Dickwella,BOP,0,1550,UVA HIGH
SALE_26_2025,Hindagala,BOPSp,0,1380,UVA HIGH
SALE_26_2025,Dunsinane,CTCPF1,1,1120,UNORTHODOX HIGH
SALE_26_2025,Florence,CTCPF1,0,1120,UNORTHODOX HIGH
SALE_26_2025,Ulugedara,CTCPF1,0,1120,UNORTHODOX HIGH
SALE_26_2025,New Peacock,CTCPF1,1,1120,UNORTHODOX MEDIUM
SALE_26_2025,Keppetipola Strathdon,CTCPF1,0,1120,UNORTHODOX MEDIUM
SALE_26_2025,Strathdon,CTCBP1,0,1020,UNORTHODOX MEDIUM
SALE_26_2025,Ancoombra,CTCBPS,0,770,UNORTHODOX MEDIUM
SALE_26_2025,Halpewatta Hingalgoda,CTCPF1,0,1600,UNORTHODOX LOW
SALE_26_2025,Nelunwatta,CTCBP1,0,820,UNORTHODOX LOW
SALE_26_2025,Ross Feld,CTCBPS,0,740,UNORTHODOX LOW
SALE_26_2025,Telbedde,OP1,1,1850,UNORTHODOX LOW
SALE_26_2025,Greenwin Super,FBOPFSp,0,5250,PREMIUM FLOWERY
SALE_26_2025,Fortune,FBOPFSp,1,4650,PREMIUM FLOWERY
SALE_26_2025,Kiruwanaganga,FBOPFExSp,1,6000,PREMIUM FLOWERY
SALE_26_2025,Muswenna,FBOPFExSp1,1,6050,PREMIUM FLOWERY
SALE_26_2025,Keppetipola Kiruwanaganga,FBOPFExSp1,1,5750,PREMIUM FLOWERY
SALE_26_2025,UVA HIGH Mattakelle,DUST1,0,1600,UVA HIGH
SALE_26_2025,Bandaraeliya,BOP,1,1240,UVA HIGH
SALE_26_2025,Gonamotawa,BOPSp,1,1440,OFF GRADES
SALE_26_2025,Uva Highlands,BOP1,0,1750,UVA HIGH
SALE_26_2025,Gonamotawa,FBOPF/FBOPF1,1,1420,UVA HIGH
SALE_26_2025,Mount Uva,FBOPF/FBOPF1,0,1420,UVA HIGH
SALE_26_2025,Glenanore,FBOPF/FBOPF1,1,1380,UVA HIGH
SALE_26_2025,Balagalaella,FBOPF/FBOPF1,1,1360,UVA HIGH
SALE_26_2025,Craig,FBOPF/FBOPF1,0,1360,UVA HIGH
SALE_26_2025,Chandrika Estate,BOP1A,0,1400,UVA HIGH
SALE_27_2025,Aruna Passara,BOP,0,1340,UVA MEDIUM
SALE_27_2025,Glen Alpin,BOPSp,0,1400,UNORTHODOX HIGH
SALE_27_2025,Dunsinane,CTCPF1,1,1200,UNORTHODOX HIGH
SALE_27_2025,Aruna Passara,BOP1,0,1750,UNORTHODOX MEDIUM
SALE_27_2025,Strathdon,CTCBP1,0,1080,UNORTHODOX MEDIUM
SALE_27_2025,Aruna Passara,FBOPF/FBOPF1,0,1380,UNORTHODOX MEDIUM
SALE_27_2025,Strathdon,CTCBPS,0,980,UNORTHODOX MEDIUM
SALE_27_2025,Uva Tenne,FBOPF/FBOPF1,0,1380,UNORTHODOX MEDIUM
SALE_27_2025,Hingalgoda,CTCPF1,0,1550,UNORTHODOX LOW
SALE_27_2025,Roseland Uva,FBOPF/FBOPF1,0,1380,UNORTHODOX LOW
SALE_27_2025,Ceciliyan,CTCBP1,0,1320,UNORTHODOX LOW
SALE_27_2025,High Spring,FBOPF/FBOPF1,0,1380,UNORTHODOX LOW
SALE_27_2025,Ross Field,CTCBPS,0,730,UNORTHODOX LOW
SALE_27_2025,Aruna Passara,OP1,0,1600,PREMIUM FLOWERY
SALE_27_2025,New Hopewell,FBOPFSp,1,5750,PREMIUM FLOWERY
SALE_27_2025,New Deniyaya,FBOPFSp,1,5300,PREMIUM FLOWERY
SALE_27_2025,Ellathota Uva,BOP,1,1160,UVA HIGH
SALE_27_2025,Nayabedde,BOP,1,1140,UVA HIGH
SALE_27_2025,Craig,BOPSp,0,1380,UVA HIGH
SALE_27_2025,Mattakelle,DUST1,0,1550,DUSTS
SALE_27_2025,Ceciliyan CTC,PD,1,1360,DUSTS
SALE_27_2025,Uva Highlands,BOP1,0,1650,UVA HIGH
SALE_27_2025,Dellawa CTC,PD,1,1360,UVA HIGH
SALE_27_2025,Uva Highlands,FBOPF/FBOPF1,1,1360,UVA HIGH
SALE_27_2025,Mahadowa,FBOPF/FBOPF1,1,1360,UVA HIGH
SALE_27_2025,Craig,FBOPF/FBOPF1,0,1360,UVA HIGH
SALE_27_2025,Hingalgoda,CTCPF,0,1180,UVA HIGH
SALE_27_2025,Uvakellie,OP1,0,1420,UVA HIGH
SALE_27_2025,Kurunduwatta,BM,0,1120,UVA HIGH
SALE_27_2025,Bogoda,BM,0,1040,UVA HIGH
SALE_27_2025,Gunawardana,BM,1,1020,UVA HIGH
SALE_27_2025,Ransewana,BP,0,1200,UVA HIGH
SALE_27_2025,Chandrika Eatate,BOP1A,0,1420,UVA HIGH
SALE_28_2025,Harangalla,BOP,1,1600,WESTERN MEDIUM
SALE_28_2025,Dartry Valley,BOP,1,1600,UDAPUSSELLAWAS
SALE_28_2025,Kirklees,BOP,0,880,UDAPUSSELLAWAS
SALE_28_2025,Hatale,BOPSp,0,1420,UDAPUSSELLAWAS
SALE_28_2025,Ragalla,BOP,1,850,UDAPUSSELLAWAS
SALE_28_2025,Craighead,BOPSp,1,1400,UDAPUSSELLAWAS
SALE_28_2025,Blairlomond,BOPSp,1,800,UDAPUSSELLAWAS
SALE_28_2025,Hatale,BOP1,0,1900,UDAPUSSELLAWAS
SALE_28_2025,Harangalla,BOP1,1,1850,UDAPUSSELLAWAS
SALE_28_2025,Gampaha,BOP1,0,1360,UDAPUSSELLAWAS
SALE_28_2025,Dartry Valley,BOP1,1,1850,UDAPUSSELLAWAS
SALE_28_2025,Maha Uva,BOP1,1,1320,UDAPUSSELLAWAS
SALE_28_2025,Blairlomond,FBOPF/FBOPF1,1,1380,UDAPUSSELLAWAS
SALE_28_2025,Harangalla,FBOPF/FBOPF1,1,1650,UDAPUSSELLAWAS
SALE_28_2025,Maha Uva,FBOPF/FBOPF1,1,1340,UDAPUSSELLAWAS
SALE_28_2025,Dartry Valley,FBOPF/FBOPF1,1,1650,UDAPUSSELLAWAS
SALE_28_2025,Gampaha,FBOPF/FBOPF1,0,1340,UDAPUSSELLAWAS
SALE_28_2025,Delmar,FBOPF/FBOPF1,1,1320,UDAPUSSELLAWAS
SALE_28_2025,Harangalla,OP1,1,1480,UDAPUSSELLAWAS
SALE_28_2025,Gampaha,OP1,0,1360,UDAPUSSELLAWAS
SALE_28_2025,Hansagiri Kothmale,OP1,0,1480,UDAPUSSELLAWAS
SALE_28_2025,New Rothschild,OP1,0,1480,LOW GROWNS
SALE_28_2025,Mahaliyadda,BOP,0,1950,LOW GROWNS
SALE_28_2025,New Spring View,BOPSp,0,2050,LOW GROWNS
SALE_28_2025,Kings Bru,BOPF,0,1800,LOW GROWNS
SALE_28_2025,Greenwin Super,BOPFSp,0,2100,WESTERN HIGH
SALE_28_2025,Bearwell,BOP,0,1400,WESTERN HIGH
SALE_28_2025,Sithaka,FBOP,0,2550,WESTERN HIGH
SALE_28_2025,Dessford,BOP,0,1400,WESTERN HIGH
SALE_28_2025,Dullie Ella,FBOP1,1,2150,WESTERN HIGH
SALE_28_2025,Ingestre,BOP,1,1360,WESTERN HIGH
SALE_28_2025,Danawala,FBOPF,0,2050,WESTERN HIGH
SALE_28_2025,Mattakelle,BOPSp,0,1320,WESTERN HIGH
SALE_28_2025,Makandura,FBOPF1,0,1800,WESTERN HIGH
SALE_28_2025,Kiruwanaganga,FBOPF1,1,1750,WESTERN HIGH
SALE_28_2025,Adams View,FBOPF1,1,1750,WESTERN HIGH
SALE_28_2025,Venture,BOP1,0,1440,WESTERN HIGH
SALE_28_2025,Sineth,FBOPF1,0,1750,WESTERN HIGH
SALE_28_2025,Lumbini,FBOPF1,0,1750,WESTERN HIGH
SALE_28_2025,Pothotuwa,FBOPF1,1,1700,WESTERN HIGH
SALE_28_2025,Glenloch,FBOPF/FBOPF1,1,1420,WESTERN HIGH
SALE_28_2025,Dellawa,FBOPF1,1,1700,WESTERN HIGH
SALE_28_2025,Fairlawn,FBOPF/FBOPF1,0,1420,WESTERN HIGH
SALE_28_2025,Sunrise,FBOPF1,0,1700,WESTERN HIGH
SALE_28_2025,Dampahala,FBOPF1,0,1700,WESTERN HIGH
SALE_28_2025,Lellopitiya Super,FBOPF1,0,1700,WESTERN HIGH
SALE_28_2025,Fairlawn,OP1,0,1420,WESTERN HIGH
SALE_28_2025,Sithaka,FBOPF1,0,1700,WESTERN HIGH
SALE_28_2025,Pothotuwa,BOP1,1,3000,WESTERN HIGH
SALE_28_2025,Dampahala,OP1,0,3250,WESTERN HIGH
SALE_28_2025,Co-Op Cola,OP,0,1600,WESTERN HIGH
SALE_28_2025,Sunrise,OP,0,1600,NUWARA ELIYAS
SALE_28_2025,Liyonta,OPA,0,1750,NUWARA ELIYAS
SALE_28_2025,Dampahala,OPA,0,1750,NUWARA ELIYAS
SALE_28_2025,Lucky Dais,OPA,0,1750,NUWARA ELIYAS
SALE_28_2025,Lumbini,PEK,0,2450,NUWARA ELIYAS
SALE_28_2025,Liyonta,PEK1,0,2550,NUWARA ELIYAS
SALE_28_2025,High Forest,BOP,1,880,UDAPUSSELLAWAS
SALE_29_2025,James,BOP,1,2150,UVA HIGH
SALE_29_2025,Dickwella,BOP1,1,1700,UVA HIGH
SALE_29_2025,Halpewatta Uva,FBOPF/FBOPF1,0,1480,UNORTHODOX HIGH
SALE_29_2025,Ulugedara,CTCPF1,0,1200,UNORTHODOX HIGH
SALE_29_2025,Telbedde,OP1,1,1600,UNORTHODOX MEDIUM
SALE_29_2025,Strathdon,CTCPF1,1,1160,UNORTHODOX MEDIUM
SALE_29_2025,Strathdon,CTCBP1,0,1020,UNORTHODOX MEDIUM
SALE_29_2025,Hingalgoda,CTCPF1,0,1440,UNORTHODOX LOW
SALE_29_2025,Ceciliyan,CTCBP1,0,1360,UNORTHODOX LOW
SALE_29_2025,Rasa,FBOPFSp,0,5850,PREMIUM FLOWERY
SALE_29_2025,Fortune,FBOPFExSp,1,5850,PREMIUM FLOWERY
SALE_29_2025,UVA HIGH Allen Valley,FBOPFExSp1,0,4400,UVA HIGH
SALE_29_2025,Uva Highlands,BOP,1,3100,UVA HIGH
SALE_29_2025,Aislaby,BOP,1,2850,UVA HIGH
SALE_29_2025,Craig,BOPSp,0,1380,UVA HIGH
SALE_29_2025,Aislaby,BOP1,1,1600,UVA HIGH
SALE_29_2025,Glenanore,BOP1,1,1420,UVA HIGH
SALE_29_2025,Uva Highlands,BOP1,1,1420,UVA HIGH
SALE_29_2025,Liyonta,CTCPF,0,1200,UVA HIGH
SALE_29_2025,Gonamotawa,FBOPF/FBOPF1,1,1480,UVA HIGH
SALE_29_2025,Aislaby,FBOPF/FBOPF1,1,1440,UVA HIGH
SALE_29_2025,Glenanore,FBOPF/FBOPF1,1,1420,UVA HIGH
SALE_29_2025,Bogoda,BP,0,1120,UVA HIGH
SALE_29_2025,Mount Uva,OP1,0,1440,UVA HIGH
SALE_29_2025,Aldora,BOP1A,0,1500,UVA HIGH
SALE_29_2025,Chandrika Estate,BOP1A,1,1420,UVA HIGH
SALE_29_2025,New Kandedola,BOP1A,1,1320,UVA HIGH
SALE_30_2025,Ancoombra,BOP,0,1700,UDAPUSSELLAWAS
SALE_30_2025,Gampaha,FBOPF/FBOPF1,0,1340,UDAPUSSELLAWAS
SALE_30_2025,Ancoombra,BOPSp,0,1550,UDAPUSSELLAWAS
SALE_30_2025,Harangalla,BOP1,0,1950,UDAPUSSELLAWAS
SALE_30_2025,Maha Uva,OP1,1,1280,UDAPUSSELLAWAS
SALE_30_2025,Craighead,FBOPF/FBOPF1,1,1600,UDAPUSSELLAWAS
SALE_30_2025,Harangalla,FBOPF/FBOPF1,1,1600,LOW GROWNS
SALE_30_2025,Dartry Valley,FBOPF/FBOPF1,1,1550,LOW GROWNS
SALE_30_2025,Ancoombra,FBOPF/FBOPF1,0,1550,LOW GROWNS
SALE_30_2025,Kamarangapitiya,BOPSp,1,1900,LOW GROWNS
SALE_30_2025,Hatale,FBOPF/FBOPF1,0,1550,LOW GROWNS
SALE_30_2025,Kings Bru,BOPF,0,1800,LOW GROWNS
SALE_30_2025,Imboolpitiya,FBOPF/FBOPF1,1,1440,LOW GROWNS
SALE_30_2025,Sithaka,BOPF,0,1600,LOW GROWNS
SALE_30_2025,Uruwala,BOPF,1,1550,LOW GROWNS
SALE_30_2025,New Rothschild,OP1,0,1500,LOW GROWNS
SALE_30_2025,Rajjuruwatta Super,BOPFSp,0,2400,LOW GROWNS
SALE_30_2025,Harangalla,OP1,1,1480,LOW GROWNS
SALE_30_2025,Sithaka,FBOP,0,2550,LOW GROWNS
SALE_30_2025,Mulatiyana Hills,FBOP,0,2500,LOW GROWNS
SALE_30_2025,Galatara,FBOP,0,2500,WESTERN HIGH
SALE_30_2025,Robgill,BOP,1,1400,WESTERN HIGH
SALE_30_2025,Pothotuwa,FBOP,1,2350,WESTERN HIGH
SALE_30_2025,Bogawantalawa,BOP,1,1380,WESTERN HIGH
SALE_30_2025,Dullie Ella,FBOP1,1,2150,WESTERN HIGH
SALE_30_2025,Robgill,BOPSp,1,1280,WESTERN HIGH
SALE_30_2025,Wattahena,FBOP1,0,2000,WESTERN HIGH
SALE_30_2025,Queensberry,BOPSp,1,1240,WESTERN HIGH
SALE_30_2025,Gunawardana,FBOP1,1,1900,WESTERN HIGH
SALE_30_2025,Danawala,FBOPF,0,1850,WESTERN HIGH
SALE_30_2025,New Rekadahena,FBOPF,0,1850,WESTERN HIGH
SALE_30_2025,Gunawardana,FBOPF,1,1800,WESTERN HIGH
SALE_30_2025,Sithaka,FBOPF,0,1800,WESTERN HIGH
SALE_30_2025,Fairlawn,FBOPF/FBOPF1,0,1440,WESTERN HIGH
SALE_30_2025,Ganganee,FBOPF,0,1800,WESTERN HIGH
SALE_30_2025,Glenloch,FBOPF/FBOPF1,1,1400,WESTERN HIGH
SALE_30_2025,Pothotuwa,FBOPF1,1,1750,WESTERN HIGH
SALE_30_2025,Adams View,FBOPF1,1,1750,WESTERN HIGH
SALE_30_2025,Kiruwanaganga,FBOPF1,1,1700,WESTERN HIGH
SALE_30_2025,Venture,OP1,0,1400,WESTERN HIGH
SALE_30_2025,Gunawardana,FBOPF1,1,1700,WESTERN HIGH
SALE_30_2025,Glenloch,OP1,1,1320,WESTERN HIGH
SALE_30_2025,Kolonna Super,FBOPF1,0,1700,WESTERN HIGH
SALE_30_2025,Nilrich,FBOPF1,0,1700,WESTERN HIGH
SALE_30_2025,Makandura,FBOPF1,0,1700,NUWARA ELIYAS
SALE_30_2025,Court Lodge,BOP,1,820,NUWARA ELIYAS
SALE_30_2025,Dellawa,FBOPF1,1,1650,NUWARA ELIYAS
SALE_30_2025,Kenmare,BOP,1,800,NUWARA ELIYAS
SALE_30_2025,Kelani,FBOPF1,1,1650,NUWARA ELIYAS
SALE_30_2025,Lakvinka,FBOPF1,0,1650,NUWARA ELIYAS
SALE_30_2025,Hidellana,FBOPF1,0,1650,NUWARA ELIYAS
SALE_30_2025,Sunrise,FBOPF1,0,1650,NUWARA ELIYAS
SALE_30_2025,Pothotuwa,BOP1,1,3000,NUWARA ELIYAS
SALE_30_2025,Pothotuwa,OP1,1,3200,NUWARA ELIYAS
SALE_30_2025,Bogoda Group,OP,0,1600,NUWARA ELIYAS
SALE_30_2025,Ceyenta,OP,0,1600,UDAPUSSELLAWAS
SALE_30_2025,Dampahala,OPA,0,1750,UDAPUSSELLAWAS
SALE_30_2025,Maha Uva,BOP1,1,1260,UDAPUSSELLAWAS
SALE_30_2025,Lumbini,PEK,0,2550,UDAPUSSELLAWAS
SALE_30_2025,New Batuwangala,PEK1,0,2450,UDAPUSSELLAWAS
SALE_30_2025,Delmar,FBOPF/FBOPF1,1,1340,UDAPUSSELLAWAS
SALE_31_2025,Ancoombra,BOP,0,1750,UDAPUSSELLAWAS
SALE_31_2025,Dartry Valley,BOP,1,1600,UDAPUSSELLAWAS
SALE_31_2025,Harangalla,BOP,1,1550,UDAPUSSELLAWAS
SALE_31_2025,Uplands,BOPSp,0,1500,UDAPUSSELLAWAS
SALE_31_2025,Harangalla,BOP1,1,2150,UDAPUSSELLAWAS
SALE_31_2025,Maha Uva,OP1,1,1340,UDAPUSSELLAWAS
SALE_31_2025,Delmar,OP1,1,1340,UDAPUSSELLAWAS
SALE_31_2025,Harangalla,FBOPF/FBOPF1,1,1650,UDAPUSSELLAWAS
SALE_31_2025,Ancoombra,FBOPF/FBOPF1,0,1650,UDAPUSSELLAWAS
SALE_31_2025,Hatale,FBOPF/FBOPF1,0,1650,LOW GROWNS
SALE_31_2025,Dartry Valley,FBOPF/FBOPF1,1,1600,LOW GROWNS
SALE_31_2025,New Spring View,BOPSp,0,2450,LOW GROWNS
SALE_31_2025,Craighead,OP1,1,1850,LOW GROWNS
SALE_31_2025,Sithaka,FBOP,0,2650,WESTERN HIGH
SALE_31_2025,Inverness,BOP,0,1460,WESTERN HIGH
SALE_31_2025,Sithaka,FBOP1,0,2000,WESTERN HIGH
SALE_31_2025,Wanarajah,BOP,1,1400,WESTERN HIGH
SALE_31_2025,Kiruwanaganga,FBOP1,1,1900,WESTERN HIGH
SALE_31_2025,Ingestre,BOP,1,1380,WESTERN HIGH
SALE_31_2025,New Laksakanda,FBOPF,0,1900,WESTERN HIGH
SALE_31_2025,Bearwell,BOPSp,1,1550,WESTERN HIGH
SALE_31_2025,Woodland Grand,FBOPF1,0,1850,WESTERN HIGH
SALE_31_2025,Inverness,BOP1,0,1500,WESTERN HIGH
SALE_31_2025,Lakvinka,FBOPF1,0,1750,WESTERN HIGH
SALE_31_2025,Bambrakelly,FBOPF/FBOPF1,0,1420,WESTERN HIGH
SALE_31_2025,Pothotuwa,FBOPF1,1,1700,WESTERN HIGH
SALE_31_2025,Gunawardana,FBOPF1,1,1700,WESTERN HIGH
SALE_31_2025,Bogoda Group,FBOPF1,0,1700,WESTERN HIGH
SALE_31_2025,Berubeula,FBOPF1,0,1700,WESTERN HIGH
SALE_31_2025,Makandura,FBOPF1,0,1700,WESTERN HIGH
SALE_31_2025,Venture,OP1,0,1300,WESTERN HIGH
SALE_31_2025,Sithaka,FBOPF1,0,1700,WESTERN HIGH
SALE_31_2025,NUWARA ELIYAS Sunrise,FBOPF1,0,1700,NUWARA ELIYAS
SALE_31_2025,Lovers Leap,BOP,0,1220,NUWARA ELIYAS
SALE_31_2025,Pothotuwa,BOP1,1,2900,NUWARA ELIYAS
SALE_31_2025,Susantha,OP1,0,3200,NUWARA ELIYAS
SALE_31_2025,Pothotuwa,OP1,1,2600,NUWARA ELIYAS
SALE_31_2025,Kolonna Super,OP1,1,2400,NUWARA ELIYAS
SALE_31_2025,Kiruwanaganga,OP1,0,2400,NUWARA ELIYAS
SALE_31_2025,Galatara,OP1,0,2400,NUWARA ELIYAS
SALE_31_2025,UDAPUSSELLAWAS Miriswatta,OP,0,1800,UDAPUSSELLAWAS
SALE_31_2025,Mooloya,BOP,0,1000,UDAPUSSELLAWAS
SALE_31_2025,Gampaha,BOPSp,0,1280,UDAPUSSELLAWAS
SALE_31_2025,Maha Uva,BOPSp,1,1260,UDAPUSSELLAWAS
SALE_31_2025,Liyonta,PEK1,0,2850,UDAPUSSELLAWAS
SALE_31_2025,Maha Uva,BOP1,1,900,UDAPUSSELLAWAS
SALE_31_2025,James,BOP,1,2750,UNORTHODOX MEDIUM
SALE_31_2025,Halpewatta Strathdon,CTCPF1,1,1180,UNORTHODOX MEDIUM
SALE_31_2025,Delta,CTCBP1,0,900,UNORTHODOX MEDIUM
SALE_31_2025,Hingalgoda,CTCPF1,0,1460,UNORTHODOX LOW
SALE_31_2025,Roseland Uva,FBOPF/FBOPF1,0,1500,UNORTHODOX LOW
SALE_31_2025,Stream Line,FBOPFSp,0,5900,PREMIUM FLOWERY
SALE_31_2025,Sarnia Fortune,FBOPFSp,1,5500,PREMIUM FLOWERY
SALE_31_2025,New Batuwangala,FBOPFExSp,0,5700,PREMIUM FLOWERY
SALE_31_2025,Lions,FBOPFExSp1,0,5700,PREMIUM FLOWERY
SALE_31_2025,Keppetipola Mattakelle,DUST1,0,1650,DUSTS
SALE_31_2025,Uva Highlands,BOP,0,3600,UVA HIGH
SALE_31_2025,Ceciliyan CTC,PD,1,1400,UVA HIGH
SALE_31_2025,Aislaby,BOP,1,3550,UVA HIGH
SALE_31_2025,Craig,BOPSp,0,1380,OFF GRADES
SALE_31_2025,Ranaya,BOP1,0,1460,UVA HIGH
SALE_31_2025,Craig,FBOPF/FBOPF1,0,1480,UVA HIGH
SALE_31_2025,Hingalgoda,CTCPF,0,1300,UVA HIGH
SALE_31_2025,Kurunduwatta,BM,0,1240,UVA HIGH
SALE_31_2025,Ellathota Uva,OP1,0,1440,UVA HIGH
SALE_31_2025,Kothmale Hills,BP,1,1320,UVA HIGH
SALE_31_2025,Chandrika Estate,BOP1A,1,1480,UVA HIGH
SALE_31_2025,Aldora,BOP1A,0,1480,UNORTHODOX HIGH
